product_id;product_label;product_price;product_total_sales;CA_product;z_score;is_premium
4753;Domaine de Montgilet Coteaux de l'Aubance 2017;12.0;7;84.0;-0.7368842304178149;false
4755;Domaine de Montgilet Vin de France Grolleau 2019;7.4;0;0.0;-0.9022892349205364;false
4779;Clos du Mont-Olivet Vin de France La Sabonite;7.8;18;140.4;-0.8879061910507344;false
4861;Philippe Nusswitz Duché d'Uzès Orénia Rouge 2017;8.5;29;246.5;-0.8627358642785812;false
4885;Saumaize-Michelin Mâcon Vergisson Sur La Roche 2017;18.7;0;0.0;-0.4959682455986337;false
4899;Domaine Brintet Mercurey Blanc Vieilles Vignes 2018;21.2;9;190.79999999999998;-0.40607422141237204;false
4975;Château Cordet Margaux 2013;23.7;4;94.8;-0.31618019722611035;false
5398;Chili Montsecano (Ostertag) Pinot Noir 2013;39.0;1;39.0;0.233971230793811;false
5477;Domaine Pellé Menetou Salon Blanc Les Vignes de Ratier 2018;19.8;4;79.2;-0.4564148749566785;false
5491;Marc Colin Et Fils Santenay Rouge 2017;26.5;0;0.0;-0.2154988901374973;false
5545;Marc Colin Et Fils Chassagne-Montrachet Blanc Les Caillerets 1er Cru 2016;65.9;7;461.30000000000007;1.2012309310379867;false
5618;"Albert Boxler Riesling Grand Cru Sommerberg ""D"" 2018";71.3;0;0.0;1.3954020232803115;false
5693;Philippe Nusswitz Duché d'Uzès Orénia Blanc Réserve 2018;13.0;11;143.0;-0.7009266207433102;false
5706;Domaine des Terres d'Ocre Saint-Pourçain Blanc Instant T 2018;10.3;0;0.0;-0.7980121668644728;false
5709;Philippe Alliet Chinon Rouge Coteau de Noiré 2016;31.7;0;0.0;-0.028519319830073067;false
5743;Domaine Clerget Vosne-Romanée Les Violettes 2015;57.0;0;0.0;0.8812082049348949;false
5797;Château Saransot-Dupré Listrac-Médoc 2016;17.2;0;0.0;-0.5499046601103906;false
5818;Maison Trimbach Riesling Grand Cru Schlossberg 2015;63.5;0;0.0;1.1149326678191753;false
6073;Jacqueson Rully Rouge 1er Cru Les Preaux 2018;24.5;0;0.0;-0.2874141094865066;false
6106;Stéphane Tissot Château-Chalon 2011;74.8;0;0.0;1.5212536571410777;false
6107;Stéphane Tissot Arbois Vin Jaune En Spois 2011;62.4;0;0.0;1.07537929717722;false
6204;Domaine Giudicelli Muscat du Cap Corse 2016;31.0;7;217.0;-0.053689646602226304;false
6223;Planeta Sicilia Chardonnay 2017;26.7;6;160.2;-0.20830736820259638;false
6227;Le Pas de l'Escalette Terrasses du Larzac Les Frieys 2017;40.2;1;40.2;0.2771203624032167;false
6578;Saumaize-Michelin Pouilly-Fuissé Ampélopsis 2016;40.0;7;280.0;0.26992884046831567;false
6665;Domaine Hauvette IGP Alpilles Jaspe 2017;27.7;1;27.7;-0.17234975852809173;false
6930;Mouthes Le Bihan Côtes de Duras L'Aimé Chai 2015;8.4;5;42.0;-0.8663316252460317;false
4040;Pierre Jean Villa Saint-Joseph Saut De l'Ange 2018;34.3;0;0.0;0.06497046532363898;false
4046;Pierre Gaillard Côte Rôtie Rose Pourpre 2017;80.0;6;480.0;1.7082332274485021;false
4060;Mourgues du Grès Costières de Nîmes Terre d'Argence 2017;11.9;9;107.10000000000001;-0.7404799913852654;false
4076;Plateau des Chênes Lirac 2016;14.05;4;56.2;-0.6631711305850803;false
4081;Le Vieux Donjon Châteauneuf-du-Pape 2016;39.0;4;156.0;0.233971230793811;false
4153;Elian Daros Côtes du Marmandais Clos Baquey 2015;29.0;36;1044.0;-0.12560486595123563;false
4162;Domino Romano Ribera Del Duero Camino Romano 2016;14.3;1;14.3;-0.6541817281664541;false
4181;Borie La Vitarèle Saint-Chinian Les Terres Blanches 2019;11.9;9;107.10000000000001;-0.7404799913852654;false
4198;Moulin de Gassac IGP Pays d'Hérault Guilhem Rouge 2019;5.8;0;0.0;-0.9598214103997438;false
4246;Domaine Saint-Denis Mâcon Lugny 2017;15.3;7;107.10000000000001;-0.6182241184919495;false
4298;Domaine de La Tour Du Bon Bandol Rouge 2018;23.2;1;23.2;-0.3341590020633627;false
4306;Domaine de l'Idylle Roussette de Savoie Anne de Chypre 2018;10.7;1;10.7;-0.783629122994671;false
4356;Champagne Egly-Ouriet Premier Cru Les Vignes de Vrigny;51.6;12;619.2;0.6870371126925698;false
4598;Marc Colin Et Fils Saint-Aubin Blanc En Montceau 2017;41.8;1;41.8;0.33465253788242394;false
4630;Marcel Windholtz Eau de Vie de Coing;62.4;4;249.6;1.07537929717722;false
4635;Marcel Windholtz Eau de Vie de Kirsch d'Alsace Réserve Particulière;62.4;0;0.0;1.07537929717722;false
4678;Domaine Rotier Gaillac Rouge L'Ame 2016;29.8;0;0.0;-0.09683877821163188;false
4705;Albert Mann Gewurztraminer Grand Cru Steingrubler 2016;31.6;8;252.8;-0.032115080797523454;false
4714;Domaine Schoenheitz Muscat 2017;13.3;3;39.900000000000006;-0.6901393378409588;false
4715;Domaine Schoenheitz Pinot Blanc Val Saint Grégoire 2017;11.1;0;0.0;-0.7692460791248691;false
4733;Camin Larredya Jurançon Sec La Part Davant 2018;16.8;0;0.0;-0.5642877039801925;false
4919;Alain Graillot Crozes-Hermitage Rouge 2017;24.4;6;146.39999999999998;-0.29100987045395715;false
4962;Château Turcaud Bordeaux Blanc Cuvée Majeure 2018;11.3;14;158.20000000000002;-0.7620545571899682;false
5377;Argentine Alamos Catena Malbec 2017;19.0;0;0.0;-0.48518096269628225;false
5394;Chili Valdivieso Merlot 2017;10.7;0;0.0;-0.783629122994671;false
5524;Domaine Chambeyron Condrieu Vernon 2018;38.6;1;38.6;0.2195881869240092;false
5697;Planeta Sicilia Noto Santa Cecilia 2016;29.9;0;0.0;-0.09324301724418148;false
5705;Domaine Huet Vouvray Pétillant Brut 2014;19.8;2;39.6;-0.4564148749566785;false
5722;Domaine de l'Hortus Pays de l'Hérault Le Loup Dans La Bergerie 2018;7.1;19;134.9;-0.9130765178228877;false
5795;Château de Chantegrive Graves Blanc Caroline 2016;23.0;0;0.0;-0.3413505239982636;false
5904;Domaine de Montbourgeau Côtes du Jura Poulsard 2018;18.8;0;0.0;-0.49237248463118316;false
6049;Christophe Pichon Saint-Joseph Blanc 2017;21.8;3;65.4;-0.3844996556076692;false
6572;Decelle-Villa Saint-Aubin 1er Cru Sous Roche Dumay 2015;44.0;0;0.0;0.4137592791663343;false
6631;Weingut Besson-Strasser Zürich Pinot Noir Albi 2016;47.2;0;0.0;0.5288236301247493;false
6884;Domino Romano Ribera del Duero RDR 2015;46.5;0;0.0;0.503653303352596;false
4065;Oratoire Saint Martin Cairanne Rouge Les Douyes 2016;19.5;0;0.0;-0.4672021578590299;false
4067;Gilles Robin Crozes-Hermitage Rouge Albéric 2017;22.0;19;418.0;-0.3773081336727683;false
4087;Rimauresq Côtes de Provence Cru Classé Rosé 2019;14.4;18;259.2;-0.6505859671990037;false
4138;Zind-Humbrecht Zind 2017;25.7;6;154.2;-0.24426497787710105;false
4142;Champagne Gosset Grand Millésime 2006;53.0;30;1590.0;0.7373777662368762;false
4151;Elian Daros Côtes du Marmandais Abouriou 2016;13.7;12;164.39999999999998;-0.675756293971157;false
4155;Elian Daros Côtes du Marmandais Le Vignoble d'Elian 2016;14.5;3;43.5;-0.6469902062315532;false
4157;Planeta Sicilia Alastro 2017;12.0;0;0.0;-0.7368842304178149;false
4160;Planeta Sicilia La Segreta Rosso 2017;9.3;7;65.10000000000001;-0.8339697765389774;false
4161;Planeta Sicilia Plumbago 2017;11.6;0;0.0;-0.7512672742876167;false
4165;Parés Baltà Penedès Indigena 2017;12.0;3;36.0;-0.7368842304178149;false
4215;Marc Colin Et Fils Saint-Aubin Blanc Luce 2017;26.5;0;0.0;-0.2154988901374973;false
4283;Château de Cazeneuve Pic Saint-Loup Le Roc Des Mates 2017;27.0;4;108.0;-0.19752008530024495;false
4307;Domaine de l'Idylle Savoie Mondeuse Le Tithonien 2018;10.9;0;0.0;-0.7764376010597701;false
4357;Champagne Larmandier-Bernier Latitude;39.0;0;0.0;0.233971230793811;false
4566;Domaine de Montcalmès Coteaux du Languedoc Blanc 2017;28.5;0;0.0;-0.14358367078848797;false
4656;Thierry Germain Saumur-Champigny Outre Terre 2013;43.0;0;0.0;0.37780166949182964;false
4690;Domaine Plageoles Vin de France Contre-Pied 2016;12.8;0;0.0;-0.7081181426782112;false
4704;Albert Mann Gewurztraminer 2017;18.2;3;54.599999999999994;-0.5139470504358861;false
4712;Domaine Schoenheitz Crémant d'Alsace Mémoire de Granit Extra Brut;15.8;1;15.8;-0.6002453136546971;false
4716;Domaine Schoenheitz Pinot Gris Herrenreben 2017;18.6;0;0.0;-0.4995640065660841;false
4731;Domaine Muré Crémant d'Alsace Rosé;22.0;18;396.0;-0.3773081336727683;false
4757;Domaine Saint-Nicolas Fiefs Vendéens Blanc Le Haut des Clous 2017;26.5;6;159.0;-0.2154988901374973;false
4786;Maurice Schoech Gewurztraminer 2018;12.1;0;0.0;-0.7332884694503644;false
4862;Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018;9.9;12;118.80000000000001;-0.8123952107342748;false
4867;Château De La Selve IGP Coteaux de l'Ardèche Maguelonne Rosé 2019;9.9;1;9.9;-0.8123952107342748;false
4893;Jacqueson Rully Rouge 1er Cru Les Cloux 2018;27.9;3;83.69999999999999;-0.16515823659319082;false
4914;Antoine-Marie Arena Patrimonio Hauts de Carco 2018;25.9;2;51.8;-0.23707345594220014;false
4978;Château Dutruch Grand Poujeaux Moulis 2016;18.5;0;0.0;-0.5031597675335346;false
5382;Nouvelle-Zélande Marlborough Momo Pinot Noir 2016;22.8;0;0.0;-0.3485420459331645;false
5474;Domaine Saint-Nicolas Fiefs Vendéens Rouge La Grande Pièce 2013;42.0;4;168.0;0.34184405981732496;false
5479;Domaine Bulliat Beaujolais Blanc 2019;10.2;3;30.599999999999998;-0.8016079278319234;false
5481;Domaine Bulliat Moulin-à-Vent 2017;11.5;0;0.0;-0.7548630352550673;false
5488;Decelle-Villa Beaune Rouge 2015;43.5;0;0.0;0.395780474329082;false
5615;"Albert Boxler Pinot Gris Grand Cru Sommerberg ""W"" 2016";56.4;0;0.0;0.8596336391301921;false
5711;Albert Mann Riesling Cuvée Albert 2017;25.0;5;125.0;-0.2694353046492543;false
5712;Albert Mann Gewurztraminer Vendanges Tardives Altenbourg 2015;57.6;1;57.6;0.9027827707395978;false
5766;Camille Giroud Auxey-Duresses Blanc 2017;35.6;0;0.0;0.1117153579004952;false
5794;Château Fonréaud Bordeaux Blanc Le Cygne 2016;21.7;0;0.0;-0.3880954165751197;false
5807;Château d'Arcole Saint-Emilion Grand Cru 2016;27.3;4;109.2;-0.18673280239789353;false
5809;Château Tour De Pez Saint-Estèphe Les Hauts de Pez 2016;17.9;0;0.0;-0.5247343333382375;false
5815;Maison Trimbach Muscat Réserve 2017;16.6;1;16.6;-0.5714792259150934;false
5912;Kingsbarns Distillery Lowland Single Malt Whisky;57.0;0;0.0;0.8812082049348949;false
5950;Domaine de Vaccelli AOP Ajaccio Rouge Granit 2016;46.0;5;230.0;0.4856744985153436;false
5963;Domaine de l'Ancienne Cure Bergerac Blanc Sec L'Abbaye 2016;13.5;0;0.0;-0.6829478159060579;false
6038;I Fabbri Chianti Classico Gran Selezione 2015;48.5;0;0.0;0.5755685227016053;false
6621;Thierry Germain Saumur-Champigny La Marginale 2018;35.2;3;105.60000000000001;0.09733231403069338;false
6627;Weingut Besson-Strasser Zürich Fumé 2017;41.8;1;41.8;0.33465253788242394;false
6920;Château Jean Faure Saint-Emilion Grand Cru 2015;50.5;0;0.0;0.6474837420506147;false
4058;Mourgues du Grès Costières de Nîmes Galets Rouges 2019;8.7;11;95.69999999999999;-0.8555443423436803;false
4069;Gilles Robin Hermitage Rouge 2012;60.0;0;0.0;0.989081033958409;false
4174;Maurel Cabardès Tradition 2017;5.7;6;34.2;-0.9634171713671943;false
4188;Château de La Liquière Languedoc Blanc Les Amandiers 2019;9.5;8;76.0;-0.8267782546040765;false
4207;Domaine Montrose Côtes de Thongue Rouge 2018;6.7;5;33.5;-0.9274595616926896;false
4210;Lucien Boillot Nuits-Saint-Georges 1er Cru Les Pruliers 2017;79.8;0;0.0;1.7010417055136011;false
4221;Xavier Frissant Touraine Les Roses du Clos 2018;12.8;15;192.0;-0.7081181426782112;false
4222;Xavier Frissant Touraine Amboise M de La Touche 2016;8.9;4;35.6;-0.8483528204087794;false
4231;Argentine Mendoza Alamos Malbec 2018;11.1;1;11.1;-0.7692460791248691;false
4350;Champagne Egly-Ouriet Grand Cru Extra Brut V.P.;79.5;0;0.0;1.69025442261125;false
4364;Wemyss Malts Blended Malt Scotch Whisky The Hive;49.5;1;49.5;0.61152613237611;false
4611;Gilbert Picq Chablis Vosgros 1er Cru 2017;26.2;15;393.0;-0.22628617303984871;false
4613;Gilbert Picq Chablis 2017;16.9;9;152.1;-0.5606919430127421;false
4658;Thierry Germain Saumur-Champigny Outre Terre 2016;48.8;0;0.0;0.5863558056039566;false
4664;La Cotelleraie Saint-Nicolas-de-Bourgueil Le Vau Jaumier 2016;16.4;0;0.0;-0.5786707478499944;false
4902;Domaine Des Croix Savigny-Lès-Beaune 1er Cru Les Peuillets 2015;46.0;0;0.0;0.4856744985153436;false
4939;Oratoire Saint Martin Cairanne Blanc Réserve des Seigneurs 2018;12.9;0;0.0;-0.7045223817107608;false
4996;Domaine Peyre Rose Marlène N°3 2008;78.0;0;0.0;1.6363180080994928;false
5016;Château Tour Des Gendres Bergerac Blanc Cuvée Des Conti 2017;9.3;3;27.900000000000002;-0.8339697765389774;false
5026;"Champagne Agrapart &amp; Fils Minéral Extra Brut Blanc de Blancs Grand Cru 2012";86.8;0;0.0;1.9527449732351339;false
5445;La Préceptorie Maury Blanc 2015;16.3;0;0.0;-0.5822665088174448;false
5522;Domaine Chambeyron Côte Rôtie L'Angéline 2017;48.4;1;48.4;0.5719727617341548;false
5551;Thierry Germain Saumur-Champigny Franc De Pied 2017;36.3;0;0.0;0.1368856846726483;false
5573;Domaine Huet Vouvray Le Clos du Bourg Demi-Sec 2017;34.7;0;0.0;0.07935350919344104;false
5614;Albert Boxler Crémant d'Alsace Brut 2014;19.2;3;57.599999999999994;-0.47798944076138133;false
5617;Albert Boxler Pinot Gris Réserve 2016;27.8;3;83.4;-0.1687539975606412;false
5690;Domaine Hauvette IGP Alpilles Dolia 2012;44.6;0;0.0;0.43533384497103716;false
5779;Maurel Pays d'Oc Syrah 2019;5.8;8;46.4;-0.9598214103997438;false
5905;Domaine de Montbourgeau L'Etoile Vin Jaune 2009;43.9;2;87.8;0.4101635181988838;false
6101;Stéphane Tissot Arbois Blanc La Mailloche 2016;36.9;0;0.0;0.15846025047735116;false
6585;La Préceptorie Côtes du Roussillon Blanc Terres Nouvelles 2018;19.0;0;0.0;-0.48518096269628225;false
6928;Le Cèdre de Jean Faure Saint-Emilion 2016;19.0;2;38.0;-0.48518096269628225;false
3847;Pierre Jean Villa Saint-Joseph Préface 2018;24.2;6;145.2;-0.298201392388858;false
4057;Mourgues du Grès Costières de Nîmes Galets Dorés 2019;8.7;18;156.6;-0.8555443423436803;false
4071;Château de Vaudieu Châteauneuf-du-Pape Rouge 2015;33.2;19;630.8000000000001;0.025417094681684058;false
4074;Domaine de la Jérôme Côtes du Rhône Village 201;12.7;4;50.8;-0.7117139036456617;false
4130;Zind-Humbrecht Pinot Gris Roche Calcaire 2017;23.0;0;0.0;-0.3413505239982636;false
4137;Zind-Humbrecht Muscat Grand Cru Goldert 2015;29.8;0;0.0;-0.09683877821163188;false
4168;Ollieux Romanis Corbières Blanc Cuvée Prestige 2018;18.2;12;218.39999999999998;-0.5139470504358861;false
4176;Domaine de l'Hortus Pic Saint-Loup La Bergerie Rouge 2018;13.5;9;121.5;-0.6829478159060579;false
4197;Château de La Liquière Faugères Les Amandiers Rosé 2019;9.4;8;75.2;-0.8303740155715271;false
4300;Domaine de La Tour Du Bon Bandol Rouge En Sol 2017;44.0;1;44.0;0.4137592791663343;false
4601;Catherine et Claude Maréchal Bourgogne Aligoté 2018;16.1;4;64.4;-0.5894580307523457;false
4670;Domaine Pellé Menetou Salon Blanc Morogues 2018;17.0;2;34.0;-0.5570961820452915;false
4706;Albert Mann Muscat 2018;16.8;32;537.6;-0.5642877039801925;false
4707;Albert Mann Pinot Gris Cuvée Albert 2017;22.8;13;296.40000000000003;-0.3485420459331645;false
4730;Domaine Muré Crémant d'Alsace Cuvée Prestige;14.3;0;0.0;-0.6541817281664541;false
4791;Maurice Schoech Pinot Noir Pièce de Chêne 2016;13.6;0;0.0;-0.6793520549386074;false
4858;Château Turcaud Bordeaux Rosé 2019;6.5;1;6.5;-0.9346510836275905;false
4890;Saumaize-Michelin Saint-Véran 2018;17.0;6;102.0;-0.5570961820452915;false
4908;Alphonse Mellot Sancerre Blanc Edmond 2016;53.2;4;212.8;0.7445692881717774;false
4923;Cave de Castelmaure Corbières Rouge Vigneron 2018;7.0;10;70.0;-0.9166722787903382;false
4925;Cave de Castelmaure Corbières Rouge N°3 2017;23.2;12;278.4;-0.3341590020633627;false
4937;Domaine Rouge Garance Côtes du Rhône Feuille de Garance 2019;9.9;4;39.6;-0.8123952107342748;false
5010;Domaine des Comtes Lafon Monthélie 1er Cru Les Duresses 2017;55.6;0;0.0;0.8308675513905884;false
5027;"Champagne Agrapart &amp; Fils Terroirs Brut Blanc de Blancs Grand Cru";62.1;0;0.0;1.0645920142748688;false
5383;Nouvelle-Zélande Marlborough Kim Crawford Sauvignon Blanc 2015;19.5;0;0.0;-0.4672021578590299;false
5384;Liban Vallée de la Békaa Château Marsyas 2012;28.8;0;0.0;-0.13279638788613654;false
5396;Chili De Martino Gallardia Cinsault 2017;17.1;0;0.0;-0.553500421077841;false
5397;Chili De Martino Viejas Tinajas Cinsault 2013;24.0;0;0.0;-0.3053929143237589;false
5465;Clos du Mont-Olivet Châteauneuf-du-Pape 2007;54.8;3;164.39999999999998;0.8021014636509846;false
5504;Château de la Selve Coteaux de l'Ardèche Blanc Saint-Régis Blanc 2019;13.8;3;41.400000000000006;-0.6721605330037065;false
5506;Château de la Selve Coteaux de l'Ardèche Rouge Serre de Berty 2014;18.2;0;0.0;-0.5139470504358861;false
5628;Parés Baltà Penedès Hisenda Miret 2013;25.0;0;0.0;-0.2694353046492543;false
5703;Domaine de l'Ecu Muscadet Taurus 2012;29.4;0;0.0;-0.11122182208143382;false
5804;Château Le Puy Bordeaux Côtes-de-Francs Emilien 2016;25.0;1;25.0;-0.2694353046492543;false
5902;Stéphane Tissot Arbois Pinot Noir Sous La Tour 2016;35.1;0;0.0;0.09373655306324287;false
6093;Château de Villeneuve Saumur-Champigny 2017;12.6;1;12.6;-0.7153096646131121;false
6127;Moulin de Gassac IGP Pays d'Hérault Rouge Mazet du Levant 2017;10.6;0;0.0;-0.7872248839621214;false
6221;Planeta Sicilia Eruzione 1614 2017;23.5;0;0.0;-0.32337171916101126;false
6570;Decelle-Villa Marsannay Les Longeroies 2015;29.2;0;0.0;-0.11841334401633473;false
4062;Mourgues du Grès IGP Pont du Gard Terre d'Argence 2018;11.9;3;35.7;-0.7404799913852654;false
4085;Rimauresq Côtes de Provence Rouge Cru Classé 2017;19.0;7;133.0;-0.48518096269628225;false
4139;Zind-Humbrecht Gewurztraminer Grand Cru Rangen De Thann Clos Saint-Urbain 2013;77.4;0;0.0;1.6147434422947902;false
4147;Champagne Mailly Grand Cru Extra Brut Millésimé 2012;33.0;3;99.0;0.01822557274678302;false
4191;Château de La Liquière Faugères Les Amandiers Rouge 2019;9.3;12;111.60000000000001;-0.8339697765389774;false
4213;Lucien Boillot Volnay 1er Cru Les Angles 2017;58.8;0;0.0;0.9459319023490033;false
4219;Domaine de l'Ecu Muscadet Orthogneiss 2014;16.7;1;16.7;-0.567883464947643;false
4261;Chermette Domaine du Vissoux Beaujolais Griottes 2018;9.9;1;9.9;-0.8123952107342748;false
4607;François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017;13.4;0;0.0;-0.6865435768735084;false
4609;François Bergeret Hautes Côtes de Beaune Rouge 2017;11.8;0;0.0;-0.7440757523527158;false
4610;François Bergeret Hautes Côtes de Beaune Blanc 2018;13.1;0;0.0;-0.6973308597758597;false
4614;Gilbert Picq Chablis En Vaudécorse 2017;19.0;11;209.0;-0.48518096269628225;false
4647;Bernard Baudry Chinon Rouge La Croix Boissée 2017;28.5;8;228.0;-0.14358367078848797;false
4654;Thierry Germain Saumur-Champigny La Marginale 2016;33.4;0;0.0;0.03260861661658484;false
4666;Vincent Carême Vouvray Moelleux 2015;21.0;0;0.0;-0.41326574334727295;false
4673;Domaine Pellé Sancerre Rouge La Croix Au Garde 2017;19.8;0;0.0;-0.4564148749566785;false
4687;Cosse-Maisonneuve Cahors Le Sid 2014;30.1;0;0.0;-0.08605149530928045;false
4708;Albert Mann Pinot Gris Grand Cru Furstentum 2016;32.6;8;260.8;0.0038425288769812073;false
4727;Paul Ginglinger Riesling Grand Cru Pfersigberg 2018;26.0;2;52.0;-0.23347769497474963;false
4739;Jean-Paul Brun Beaujolais Le Ronsay 2016;7.4;0;0.0;-0.9022892349205364;false
4750;Domaine de Montgilet Anjou Rouge Les Yvonnais 2015;16.4;2;32.8;-0.5786707478499944;false
4758;Domaine Saint-Nicolas Fiefs Vendéens Rouge Cuvée Jacques 2016;24.3;0;0.0;-0.2946056314214075;false
4780;Maurice Schoech Crémant d'Alsace Brut Rosé Bulles de Granite;13.7;1;13.7;-0.675756293971157;false
4909;Antoine-Marie Arena Vin de France Bianco Gentile 2018;25.9;0;0.0;-0.23707345594220014;false
4920;Alain Graillot Crozes-Hermitage Blanc 2018;24.4;10;244.0;-0.29100987045395715;false
4931;Marcel Richaud Cairanne Rouge L'Ebrescade 2017;27.8;0;0.0;-0.1687539975606412;false
5375;David-Beaupère Juliénas Les Trois Verres 2018;15.2;1;15.2;-0.6218198794594;false
5486;Decelle-Villa Meursault 2018;49.5;9;445.5;0.61152613237611;false
5519;Domaine Chambeyron Côtes du Rhône 2017;12.9;22;283.8;-0.7045223817107608;false
5548;Thierry Germain Saumur-Champigny Outre Terre 2017;48.8;0;0.0;0.5863558056039566;false
5619;"Albert Boxler Riesling Grand Cru Sommerberg ""E"" 2018";71.3;0;0.0;1.3954020232803115;false
5630;Parés Baltà Penedès Electio 2013;28.0;1;28.0;-0.1615624756257403;false
5696;Planeta Sicilia Etna Bianco 2018;17.5;0;0.0;-0.5391173772080392;false
5700;"Gilles Robin Crozes-Hermitage Rouge ""1920"" 2016";44.5;1;44.5;0.43173808400358665;false
5707;Domaine des Terres d'Ocre Saint-Pourçain Rouge Instant T 2015;10.8;10;108.0;-0.7800333620272205;false
5816;Maison Trimbach Riesling 2017;16.9;0;0.0;-0.5606919430127421;false
6663;Catherine et Claude Maréchal Pommard La Chanière 2017;50.4;0;0.0;0.6438879810831641;false
4102;Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017;16.3;1;16.3;-0.5822665088174448;false
4149;Champagne Mailly Grand Cru Intemporelle Rosé 2009;69.0;0;0.0;1.312699521028951;false
4156;Elian Daros Côtes du Marmandais Coucou Blanc 2016;20.35;6;122.10000000000001;-0.4366381896357009;false
4159;Planeta Sicilia La Segreta Bianco 2017;9.3;3;27.900000000000002;-0.8339697765389774;false
4187;Le Pas de l'Escalette Languedoc Les Petits Pas 2019;13.3;42;558.6;-0.6901393378409588;false
4240;Domaine Augustin Collioure Rouge Adéodat 2017;28.0;0;0.0;-0.1615624756257403;false
4269;Domaine Sérol Côte Roannaise Les Originelles 2019;10.2;0;0.0;-0.8016079278319234;false
4612;Gilbert Picq Chablis Vieilles Vignes 2017;20.6;10;206.0;-0.4276487872170747;false
4625;Marcel Windholtz Eau de Vie de Sureau;52.4;0;0.0;0.7158032004321734;false
4626;Marcel Windholtz Eau de Vie de Prunelle Sauvage;52.9;0;0.0;0.7337820052694257;false
4646;Bernard Baudry Chinon Rouge Le Clos Guillot 2017;21.5;1;21.5;-0.3952869385100206;false
